textid	text	pair	weak	strong	label
1026	A young boy listens to folk through headphones in front of a kitchen.	A young boy listens to music through headphones in front of a kitchen.	music	folk	entailment
1029	A young boy listens to music through headphones in front of a kitchen.	A young boy listens to rockabilly through headphones in front of a kitchen.	music	rockabilly	neutral
1030	A young boy listens to rockabilly through headphones in front of a kitchen.	A young boy listens to music through headphones in front of a kitchen.	music	rockabilly	entailment
1031	A young boy listens to music through headphones in front of a kitchen.	A young boy listens to ragtime through headphones in front of a kitchen.	music	ragtime	neutral
1032	A young boy listens to ragtime through headphones in front of a kitchen.	A young boy listens to music through headphones in front of a kitchen.	music	ragtime	entailment
1033	A young boy listens to music through headphones in front of a kitchen.	A young boy listens to swing through headphones in front of a kitchen.	music	swing	neutral
1034	A young boy listens to swing through headphones in front of a kitchen.	A young boy listens to music through headphones in front of a kitchen.	music	swing	entailment
1035	A young boy listens to music through headphones in front of a kitchen.	A young boy listens to jazz through headphones in front of a kitchen.	music	jazz	neutral
1036	A young boy listens to jazz through headphones in front of a kitchen.	A young boy listens to music through headphones in front of a kitchen.	music	jazz	entailment
1037	A young boy listens to music through headphones in front of a kitchen.	A young boy listens to bluegrass through headphones in front of a kitchen.	music	bluegrass	neutral
1038	A young boy listens to bluegrass through headphones in front of a kitchen.	A young boy listens to music through headphones in front of a kitchen.	music	bluegrass	entailment
1039	A young boy listens to music through headphones in front of a kitchen.	A young boy listens to Wagner through headphones in front of a kitchen.	music	wagner	neutral
1040	A young boy listens to Wagner through headphones in front of a kitchen.	A young boy listens to music through headphones in front of a kitchen.	music	wagner	entailment
1041	A young boy listens to music through headphones in front of a kitchen.	A young boy listens to pop through headphones in front of a kitchen.	music	pop	neutral
1042	A young boy listens to pop through headphones in front of a kitchen.	A young boy listens to music through headphones in front of a kitchen.	music	pop	entailment
1043	A young boy listens to music through headphones in front of a kitchen.	A young boy listens to rap through headphones in front of a kitchen.	music	rap	neutral
1044	A young boy listens to rap through headphones in front of a kitchen.	A young boy listens to music through headphones in front of a kitchen.	music	rap	entailment
1047	A young boy listens to music through headphones in front of a kitchen.	A young boy listens to blues through headphones in front of a kitchen.	music	blues	neutral
1048	A young boy listens to blues through headphones in front of a kitchen.	A young boy listens to music through headphones in front of a kitchen.	music	blues	entailment
1051	A young boy listens to music through headphones in front of a kitchen.	A young boy listens to soul through headphones in front of a kitchen.	music	soul	neutral
1052	A young boy listens to soul through headphones in front of a kitchen.	A young boy listens to music through headphones in front of a kitchen.	music	soul	entailment
1063	A man holds up a fish he just caught.	A man holds up a trout he just caught.	fish	trout	neutral
1064	A man holds up a trout he just caught.	A man holds up a fish he just caught.	fish	trout	entailment
1065	A man holds up a fish he just caught.	A man holds up a bass he just caught.	fish	bass	neutral
1066	A man holds up a bass he just caught.	A man holds up a fish he just caught.	fish	bass	entailment
1067	A man holds up a fish he just caught.	A man holds up a catfish he just caught.	fish	catfish	neutral
1068	A man holds up a catfish he just caught.	A man holds up a fish he just caught.	fish	catfish	entailment
1071	A man holds up a fish he just caught.	A man holds up a salmon he just caught.	fish	salmon	neutral
1072	A man holds up a salmon he just caught.	A man holds up a fish he just caught.	fish	salmon	entailment
1073	A man holds up a fish he just caught.	A man holds up a catfish he just caught.	fish	catfish	neutral
1074	A man holds up a catfish he just caught.	A man holds up a fish he just caught.	fish	catfish	entailment
1077	A man holds up a fish he just caught.	A man holds up a swordfish he just caught.	fish	swordfish	neutral
1078	A man holds up a swordfish he just caught.	A man holds up a fish he just caught.	fish	swordfish	entailment
1079	A man holds up a fish he just caught.	A man holds up a herring he just caught.	fish	herring	neutral
1080	A man holds up a herring he just caught.	A man holds up a fish he just caught.	fish	herring	entailment
1081	A gentleman in a purple scarf and hat is looking at money while holding an accordion.	A gentleman in a purple scarf and sombrero is looking at money while holding an accordion.	hat	sombrero	neutral
1082	A gentleman in a purple scarf and sombrero is looking at money while holding an accordion.	A gentleman in a purple scarf and hat is looking at money while holding an accordion.	hat	sombrero	entailment
1083	A gentleman in a purple scarf and hat is looking at money while holding an accordion.	A gentleman in a purple scarf and fedora is looking at money while holding an accordion.	hat	fedora	neutral
1084	A gentleman in a purple scarf and fedora is looking at money while holding an accordion.	A gentleman in a purple scarf and hat is looking at money while holding an accordion.	hat	fedora	entailment
1089	A woman in a hat and sunglasses looks at some produces in an outdoor market.	A woman in a hat and sunglasses looks at some plums in an outdoor market.	produces	plums	neutral
1090	A woman in a hat and sunglasses looks at some plums in an outdoor market.	A woman in a hat and sunglasses looks at some produces in an outdoor market.	produces	plums	entailment
1091	A woman in a hat and sunglasses looks at some produces in an outdoor market.	A woman in a hat and sunglasses looks at some yams in an outdoor market.	produces	yams	neutral
1092	A woman in a hat and sunglasses looks at some yams in an outdoor market.	A woman in a hat and sunglasses looks at some produces in an outdoor market.	produces	yams	entailment
1099	A woman in a hat and sunglasses looks at some produces in an outdoor market.	A woman in a hat and sunglasses looks at some cabbages in an outdoor market.	produces	cabbages	neutral
1100	A woman in a hat and sunglasses looks at some cabbages in an outdoor market.	A woman in a hat and sunglasses looks at some produces in an outdoor market.	produces	cabbages	entailment
1103	A woman in a hat and sunglasses looks at some produces in an outdoor market.	A woman in a hat and sunglasses looks at some cauliflowers in an outdoor market.	produces	cauliflowers	neutral
1104	A woman in a hat and sunglasses looks at some cauliflowers in an outdoor market.	A woman in a hat and sunglasses looks at some produces in an outdoor market.	produces	cauliflowers	entailment
1107	A woman in a hat and sunglasses looks at some produces in an outdoor market.	A woman in a hat and sunglasses looks at some strawberries in an outdoor market.	produces	strawberries	neutral
1108	A woman in a hat and sunglasses looks at some strawberries in an outdoor market.	A woman in a hat and sunglasses looks at some produces in an outdoor market.	produces	strawberries	entailment
1111	A woman in a hat and sunglasses looks at some produces in an outdoor market.	A woman in a hat and sunglasses looks at some grapes in an outdoor market.	produces	grapes	neutral
1112	A woman in a hat and sunglasses looks at some grapes in an outdoor market.	A woman in a hat and sunglasses looks at some produces in an outdoor market.	produces	grapes	entailment
1113	A woman in a hat and sunglasses looks at some produces in an outdoor market.	A woman in a hat and sunglasses looks at some pears in an outdoor market.	produces	pears	neutral
1114	A woman in a hat and sunglasses looks at some pears in an outdoor market.	A woman in a hat and sunglasses looks at some produces in an outdoor market.	produces	pears	entailment
1117	A woman in a hat and sunglasses looks at some produces in an outdoor market.	A woman in a hat and sunglasses looks at some pineapples in an outdoor market.	produces	pineapples	neutral
1118	A woman in a hat and sunglasses looks at some pineapples in an outdoor market.	A woman in a hat and sunglasses looks at some produces in an outdoor market.	produces	pineapples	entailment
1119	A woman in a hat and sunglasses looks at some produces in an outdoor market.	A woman in a hat and sunglasses looks at some mangoes in an outdoor market.	produces	mangoes	neutral
1120	A woman in a hat and sunglasses looks at some mangoes in an outdoor market.	A woman in a hat and sunglasses looks at some produces in an outdoor market.	produces	mangoes	entailment
1121	A woman in a hat and sunglasses looks at some produces in an outdoor market.	A woman in a hat and sunglasses looks at some watermelons in an outdoor market.	produces	watermelons	neutral
1122	A woman in a hat and sunglasses looks at some watermelons in an outdoor market.	A woman in a hat and sunglasses looks at some produces in an outdoor market.	produces	watermelons	entailment
1123	A woman in a hat and sunglasses looks at some produces in an outdoor market.	A woman in a hat and sunglasses looks at some tomatoes in an outdoor market.	produces	tomatoes	neutral
1124	A woman in a hat and sunglasses looks at some tomatoes in an outdoor market.	A woman in a hat and sunglasses looks at some produces in an outdoor market.	produces	tomatoes	entailment
1127	A woman in a hat and sunglasses looks at some produces in an outdoor market.	A woman in a hat and sunglasses looks at some limes in an outdoor market.	produces	limes	neutral
1128	A woman in a hat and sunglasses looks at some limes in an outdoor market.	A woman in a hat and sunglasses looks at some produces in an outdoor market.	produces	limes	entailment
1129	A woman in a hat and sunglasses looks at some produces in an outdoor market.	A woman in a hat and sunglasses looks at some peppers in an outdoor market.	produces	peppers	neutral
1130	A woman in a hat and sunglasses looks at some peppers in an outdoor market.	A woman in a hat and sunglasses looks at some produces in an outdoor market.	produces	peppers	entailment
1131	A woman in a hat and sunglasses looks at some produces in an outdoor market.	A woman in a hat and sunglasses looks at some raspberries in an outdoor market.	produces	raspberries	neutral
1132	A woman in a hat and sunglasses looks at some raspberries in an outdoor market.	A woman in a hat and sunglasses looks at some produces in an outdoor market.	produces	raspberries	entailment
1133	A woman in a hat and sunglasses looks at some produces in an outdoor market.	A woman in a hat and sunglasses looks at some cucumbers in an outdoor market.	produces	cucumbers	neutral
1134	A woman in a hat and sunglasses looks at some cucumbers in an outdoor market.	A woman in a hat and sunglasses looks at some produces in an outdoor market.	produces	cucumbers	entailment
1135	A woman in a hat and sunglasses looks at some produces in an outdoor market.	A woman in a hat and sunglasses looks at some apples in an outdoor market.	produces	apples	neutral
1136	A woman in a hat and sunglasses looks at some apples in an outdoor market.	A woman in a hat and sunglasses looks at some produces in an outdoor market.	produces	apples	entailment
1137	A woman in a hat and sunglasses looks at some produces in an outdoor market.	A woman in a hat and sunglasses looks at some carrots in an outdoor market.	produces	carrots	neutral
1138	A woman in a hat and sunglasses looks at some carrots in an outdoor market.	A woman in a hat and sunglasses looks at some produces in an outdoor market.	produces	carrots	entailment
1143	A woman in a hat and sunglasses looks at some produces in an outdoor market.	A woman in a hat and sunglasses looks at some oranges in an outdoor market.	produces	oranges	neutral
1144	A woman in a hat and sunglasses looks at some oranges in an outdoor market.	A woman in a hat and sunglasses looks at some produces in an outdoor market.	produces	oranges	entailment
1149	Children selling beads and jewelry on a floor.	Children selling beads and bracelets on a floor.	jewelry	bracelets	neutral
1150	Children selling beads and bracelets on a floor.	Children selling beads and jewelry on a floor.	jewelry	bracelets	entailment
1151	Children selling beads and jewelry on a floor.	Children selling beads and necklaces on a floor.	jewelry	necklaces	neutral
1152	Children selling beads and necklaces on a floor.	Children selling beads and jewelry on a floor.	jewelry	necklaces	entailment
1153	Children selling beads and jewelry on a floor.	Children selling beads and ringlets on a floor.	jewelry	ringlets	neutral
1154	Children selling beads and ringlets on a floor.	Children selling beads and jewelry on a floor.	jewelry	ringlets	entailment
1155	Children selling beads and jewelry on a floor.	Children selling beads and earrings on a floor.	jewelry	earrings	neutral
1156	Children selling beads and earrings on a floor.	Children selling beads and jewelry on a floor.	jewelry	earrings	entailment
1161	A woman in a green shirt swinging, with only one shoe on.	A woman in a green shirt swinging, with only one sneaker on.	shoe	sneaker	neutral
1162	A woman in a green shirt swinging, with only one sneaker on.	A woman in a green shirt swinging, with only one shoe on.	shoe	sneaker	entailment
1163	A woman in a green shirt swinging, with only one shoe on.	A woman in a green shirt swinging, with only one pump on.	shoe	pump	neutral
1164	A woman in a green shirt swinging, with only one pump on.	A woman in a green shirt swinging, with only one shoe on.	shoe	pump	entailment
1165	A woman in a green shirt swinging, with only one shoe on.	A woman in a green shirt swinging, with only one sandal on.	shoe	sandal	neutral
1166	A woman in a green shirt swinging, with only one sandal on.	A woman in a green shirt swinging, with only one shoe on.	shoe	sandal	entailment
1167	A politician gives a speech as people watch.	A person gives a speech as people watch.	person	politician	entailment
1168	A person gives a speech as people watch.	A politician gives a speech as people watch.	person	politician	neutral
1171	A politician gives a speech as people watch.	A senator gives a speech as people watch.	politician	senator	neutral
1172	A senator gives a speech as people watch.	A politician gives a speech as people watch.	politician	senator	entailment
1175	A politician gives a speech as people watch.	A governor gives a speech as people watch.	politician	governor	neutral
1176	A governor gives a speech as people watch.	A politician gives a speech as people watch.	politician	governor	entailment
1177	An artist is carving an intricate sculpture using a tree and an electric saw.	A person is carving an intricate sculpture using a tree and an electric saw.	person	artist	entailment
1178	A person is carving an intricate sculpture using a tree and an electric saw.	An artist is carving an intricate sculpture using a tree and an electric saw.	person	artist	neutral
1179	An artist is carving an intricate sculpture using a tree and an electric saw.	A sculptor is carving an intricate sculpture using a tree and an electric saw.	artist	sculptor	neutral
1180	A sculptor is carving an intricate sculpture using a tree and an electric saw.	An artist is carving an intricate sculpture using a tree and an electric saw.	artist	sculptor	entailment
1189	An artist is carving an intricate sculpture using a tree and an electric saw.	A composer is carving an intricate sculpture using a tree and an electric saw.	artist	composer	neutral
1190	A composer is carving an intricate sculpture using a tree and an electric saw.	An artist is carving an intricate sculpture using a tree and an electric saw.	artist	composer	entailment
1193	An artist is carving an intricate sculpture using a tree and an electric saw.	A minimalist is carving an intricate sculpture using a tree and an electric saw.	artist	minimalist	neutral
1194	A minimalist is carving an intricate sculpture using a tree and an electric saw.	An artist is carving an intricate sculpture using a tree and an electric saw.	artist	minimalist	entailment
1195	An artist is carving an intricate sculpture using a tree and an electric saw.	A songwriter is carving an intricate sculpture using a tree and an electric saw.	artist	songwriter	neutral
1196	A songwriter is carving an intricate sculpture using a tree and an electric saw.	An artist is carving an intricate sculpture using a tree and an electric saw.	artist	songwriter	entailment
1197	A person is walking down a berry picker trail.	A person is walking down a cranberry picker trail.	berry	cranberry	neutral
1198	A person is walking down a cranberry picker trail.	A person is walking down a berry picker trail.	berry	cranberry	entailment
1199	A person is walking down a berry picker trail.	A person is walking down a strawberry picker trail.	berry	strawberry	neutral
1200	A person is walking down a strawberry picker trail.	A person is walking down a berry picker trail.	berry	strawberry	entailment
1201	A person is walking down a berry picker trail.	A person is walking down a huckleberry picker trail.	berry	huckleberry	neutral
1202	A person is walking down a huckleberry picker trail.	A person is walking down a berry picker trail.	berry	huckleberry	entailment
1205	A person is walking down a berry picker trail.	A person is walking down a blueberry picker trail.	berry	blueberry	neutral
1206	A person is walking down a blueberry picker trail.	A person is walking down a berry picker trail.	berry	blueberry	entailment
1209	A man is swinging a tool at his sculpture.	A man is swinging a shovel at his sculpture.	tool	shovel	neutral
1210	A man is swinging a shovel at his sculpture.	A man is swinging a tool at his sculpture.	tool	shovel	entailment
1211	A man is swinging a tool at his sculpture.	A man is swinging a mallet at his sculpture.	tool	mallet	neutral
1212	A man is swinging a mallet at his sculpture.	A man is swinging a tool at his sculpture.	tool	mallet	entailment
1213	A man is swinging a tool at his sculpture.	A man is swinging an axe at his sculpture.	tool	axe	neutral
1214	A man is swinging an axe at his sculpture.	A man is swinging a tool at his sculpture.	tool	axe	entailment
1215	A man is swinging a tool at his sculpture.	A man is swinging a pick at his sculpture.	tool	pick	neutral
1216	A man is swinging a pick at his sculpture.	A man is swinging a tool at his sculpture.	tool	pick	entailment
1217	A man is swinging a tool at his sculpture.	A man is swinging a handsaw at his sculpture.	tool	handsaw	neutral
1218	A man is swinging a handsaw at his sculpture.	A man is swinging a tool at his sculpture.	tool	handsaw	entailment
1219	A man is swinging a tool at his sculpture.	A man is swinging a hammer at his sculpture.	tool	hammer	neutral
1220	A man is swinging a hammer at his sculpture.	A man is swinging a tool at his sculpture.	tool	hammer	entailment
1223	A man is swinging a tool at his sculpture.	A man is swinging a drill at his sculpture.	tool	drill	neutral
1224	A man is swinging a drill at his sculpture.	A man is swinging a tool at his sculpture.	tool	drill	entailment
1225	A man is swinging a tool at his sculpture.	A man is swinging a hoe at his sculpture.	tool	hoe	neutral
1226	A man is swinging a hoe at his sculpture.	A man is swinging a tool at his sculpture.	tool	hoe	entailment
1227	A man is swinging a tool at his sculpture.	A man is swinging a screwdriver at his sculpture.	tool	screwdriver	neutral
1228	A man is swinging a screwdriver at his sculpture.	A man is swinging a tool at his sculpture.	tool	screwdriver	entailment
1233	A man is swinging a tool at his sculpture.	A man is swinging a saw at his sculpture.	tool	saw	neutral
1234	A man is swinging a saw at his sculpture.	A man is swinging a tool at his sculpture.	tool	saw	entailment
1235	A man is swinging a tool at his sculpture.	A man is swinging a jackhammer at his sculpture.	tool	jackhammer	neutral
1236	A man is swinging a jackhammer at his sculpture.	A man is swinging a tool at his sculpture.	tool	jackhammer	entailment
1237	Boys dragging a monkey on the African plains.	Boys dragging a primate on the African plains.	primate	monkey	entailment
1238	Boys dragging a primate on the African plains.	Boys dragging a monkey on the African plains.	primate	monkey	neutral
1239	Boys dragging a monkey on the African plains.	Boys dragging a mammal on the African plains.	mammal	monkey	entailment
1240	Boys dragging a mammal on the African plains.	Boys dragging a monkey on the African plains.	mammal	monkey	neutral
1241	Boys dragging a monkey on the African plains.	Boys dragging a vertebrate on the African plains.	vertebrate	monkey	entailment
1242	Boys dragging a vertebrate on the African plains.	Boys dragging a monkey on the African plains.	vertebrate	monkey	neutral
1243	Boys dragging a monkey on the African plains.	Boys dragging an animal on the African plains.	animal	monkey	entailment
1244	Boys dragging an animal on the African plains.	Boys dragging a monkey on the African plains.	animal	monkey	neutral
1245	Boys dragging a monkey on the African plains.	Boys dragging a baboon on the African plains.	monkey	baboon	neutral
1246	Boys dragging a baboon on the African plains.	Boys dragging a monkey on the African plains.	monkey	baboon	entailment
1247	A boy is holding a reptile with trees in the background.	A boy is holding a vertebrate with trees in the background.	vertebrate	reptile	entailment
1248	A boy is holding a vertebrate with trees in the background.	A boy is holding a reptile with trees in the background.	vertebrate	reptile	neutral
1249	A boy is holding a reptile with trees in the background.	A boy is holding an animal with trees in the background.	animal	reptile	entailment
1250	A boy is holding an animal with trees in the background.	A boy is holding a reptile with trees in the background.	animal	reptile	neutral
1253	A boy is holding a reptile with trees in the background.	A boy is holding a turtle with trees in the background.	reptile	turtle	neutral
1254	A boy is holding a turtle with trees in the background.	A boy is holding a reptile with trees in the background.	reptile	turtle	entailment
1257	A boy is holding a reptile with trees in the background.	A boy is holding a crocodile with trees in the background.	reptile	crocodile	neutral
1258	A boy is holding a crocodile with trees in the background.	A boy is holding a reptile with trees in the background.	reptile	crocodile	entailment
1259	A boy is holding a reptile with trees in the background.	A boy is holding a cobra with trees in the background.	reptile	cobra	neutral
1260	A boy is holding a cobra with trees in the background.	A boy is holding a reptile with trees in the background.	reptile	cobra	entailment
1261	A boy is holding a reptile with trees in the background.	A boy is holding a tortoise with trees in the background.	reptile	tortoise	neutral
1262	A boy is holding a tortoise with trees in the background.	A boy is holding a reptile with trees in the background.	reptile	tortoise	entailment
1263	A boy is holding a reptile with trees in the background.	A boy is holding a snake with trees in the background.	reptile	snake	neutral
1264	A boy is holding a snake with trees in the background.	A boy is holding a reptile with trees in the background.	reptile	snake	entailment
1267	A boy is holding a reptile with trees in the background.	A boy is holding an iguana with trees in the background.	reptile	iguana	neutral
1268	A boy is holding an iguana with trees in the background.	A boy is holding a reptile with trees in the background.	reptile	iguana	entailment
1269	A boy is holding a reptile with trees in the background.	A boy is holding a lizard with trees in the background.	reptile	lizard	neutral
1270	A boy is holding a lizard with trees in the background.	A boy is holding a reptile with trees in the background.	reptile	lizard	entailment
1271	A boy is holding a reptile with trees in the background.	A boy is holding a boa with trees in the background.	reptile	boa	neutral
1272	A boy is holding a boa with trees in the background.	A boy is holding a reptile with trees in the background.	reptile	boa	entailment
1273	A doctor checks the stomach of a toddler.	A person checks the stomach of a toddler.	person	doctor	entailment
1274	A person checks the stomach of a toddler.	A doctor checks the stomach of a toddler.	person	doctor	neutral
1275	A doctor checks the stomach of a toddler.	A cardiologist checks the stomach of a toddler.	doctor	cardiologist	neutral
1276	A cardiologist checks the stomach of a toddler.	A doctor checks the stomach of a toddler.	doctor	cardiologist	entailment
1277	A doctor checks the stomach of a toddler.	A surgeon checks the stomach of a toddler.	doctor	surgeon	neutral
1278	A surgeon checks the stomach of a toddler.	A doctor checks the stomach of a toddler.	doctor	surgeon	entailment
1279	A doctor checks the stomach of a toddler.	An anesthesiologist checks the stomach of a toddler.	doctor	anesthesiologist	neutral
1280	An anesthesiologist checks the stomach of a toddler.	A doctor checks the stomach of a toddler.	doctor	anesthesiologist	entailment
1281	A doctor checks the stomach of a toddler.	A specialist checks the stomach of a toddler.	doctor	specialist	neutral
1282	A specialist checks the stomach of a toddler.	A doctor checks the stomach of a toddler.	doctor	specialist	entailment
1283	A doctor checks the stomach of a toddler.	A neurosurgeon checks the stomach of a toddler.	doctor	neurosurgeon	neutral
1284	A neurosurgeon checks the stomach of a toddler.	A doctor checks the stomach of a toddler.	doctor	neurosurgeon	entailment
1285	A woman with brown hair and a brown shirt plays with a purple dinosaur puppet as young children watch.	A woman with brown hair and a brown shirt plays with a purple tyrannosaurus puppet as young children watch.	dinosaur	tyrannosaurus	neutral
1286	A woman with brown hair and a brown shirt plays with a purple tyrannosaurus puppet as young children watch.	A woman with brown hair and a brown shirt plays with a purple dinosaur puppet as young children watch.	dinosaur	tyrannosaurus	entailment
1287	A dancer in a red costume has her hands raised up to form a shape.	A dancer in a red costume has her hands raised up to form a square.	shape	square	neutral
1288	A dancer in a red costume has her hands raised up to form a square.	A dancer in a red costume has her hands raised up to form a shape.	shape	square	entailment
1289	A dancer in a red costume has her hands raised up to form a shape.	A dancer in a red costume has her hands raised up to form a triangle.	shape	triangle	neutral
1290	A dancer in a red costume has her hands raised up to form a triangle.	A dancer in a red costume has her hands raised up to form a shape.	shape	triangle	entailment
1293	A dancer in a red costume has her hands raised up to form a shape.	A dancer in a red costume has her hands raised up to form a circle.	shape	circle	neutral
1294	A dancer in a red costume has her hands raised up to form a circle.	A dancer in a red costume has her hands raised up to form a shape.	shape	circle	entailment
1297	A dancer in a red costume has her hands raised up to form a shape.	A dancer in a red costume has her hands raised up to form a star.	shape	star	neutral
1298	A dancer in a red costume has her hands raised up to form a star.	A dancer in a red costume has her hands raised up to form a shape.	shape	star	entailment
1301	A dancer in a red costume has her hands raised up to form a shape.	A dancer in a red costume has her hands raised up to form an oval.	shape	oval	neutral
1302	A dancer in a red costume has her hands raised up to form an oval.	A dancer in a red costume has her hands raised up to form a shape.	shape	oval	entailment
1303	A young boy looks at an insect under a microscope.	A young boy looks at a grasshopper under a microscope.	insect	grasshopper	neutral
1304	A young boy looks at a grasshopper under a microscope.	A young boy looks at an insect under a microscope.	insect	grasshopper	entailment
1305	A young boy looks at an insect under a microscope.	A young boy looks at a ladybug under a microscope.	insect	ladybug	neutral
1306	A young boy looks at a ladybug under a microscope.	A young boy looks at an insect under a microscope.	insect	ladybug	entailment
1307	A young boy looks at an insect under a microscope.	A young boy looks at a fly under a microscope.	insect	fly	neutral
1308	A young boy looks at a fly under a microscope.	A young boy looks at an insect under a microscope.	insect	fly	entailment
1309	A young boy looks at an insect under a microscope.	A young boy looks at a dragonfly under a microscope.	insect	dragonfly	neutral
1310	A young boy looks at a dragonfly under a microscope.	A young boy looks at an insect under a microscope.	insect	dragonfly	entailment
1311	A young boy looks at an insect under a microscope.	A young boy looks at a moth under a microscope.	insect	moth	neutral
1312	A young boy looks at a moth under a microscope.	A young boy looks at an insect under a microscope.	insect	moth	entailment
1319	A young boy looks at an insect under a microscope.	A young boy looks at a butterfly under a microscope.	insect	butterfly	neutral
1320	A young boy looks at a butterfly under a microscope.	A young boy looks at an insect under a microscope.	insect	butterfly	entailment
1321	A young boy looks at an insect under a microscope.	A young boy looks at an ant under a microscope.	insect	ant	neutral
1322	A young boy looks at an ant under a microscope.	A young boy looks at an insect under a microscope.	insect	ant	entailment
1329	A young boy looks at an insect under a microscope.	A young boy looks at a beetle under a microscope.	insect	beetle	neutral
1330	A young boy looks at a beetle under a microscope.	A young boy looks at an insect under a microscope.	insect	beetle	entailment
1337	Scientists watching liquid flow out of a beaker in a lab.	Scientists watching bourbon flow out of a beaker in a lab.	liquid	bourbon	neutral
1338	Scientists watching bourbon flow out of a beaker in a lab.	Scientists watching liquid flow out of a beaker in a lab.	liquid	bourbon	entailment
1339	Scientists watching liquid flow out of a beaker in a lab.	Scientists watching liquor flow out of a beaker in a lab.	liquid	liquor	neutral
1340	Scientists watching liquor flow out of a beaker in a lab.	Scientists watching liquid flow out of a beaker in a lab.	liquid	liquor	entailment
1343	Scientists watching liquid flow out of a beaker in a lab.	Scientists watching mead flow out of a beaker in a lab.	liquid	mead	neutral
1344	Scientists watching mead flow out of a beaker in a lab.	Scientists watching liquid flow out of a beaker in a lab.	liquid	mead	entailment
1345	Scientists watching liquid flow out of a beaker in a lab.	Scientists watching Chardonnay flow out of a beaker in a lab.	liquid	chardonnay	neutral
1346	Scientists watching Chardonnay flow out of a beaker in a lab.	Scientists watching liquid flow out of a beaker in a lab.	liquid	chardonnay	entailment
1347	Scientists watching liquid flow out of a beaker in a lab.	Scientists watching beer flow out of a beaker in a lab.	liquid	beer	neutral
1348	Scientists watching beer flow out of a beaker in a lab.	Scientists watching liquid flow out of a beaker in a lab.	liquid	beer	entailment
1349	Scientists watching liquid flow out of a beaker in a lab.	Scientists watching margarita flow out of a beaker in a lab.	liquid	margarita	neutral
1350	Scientists watching margarita flow out of a beaker in a lab.	Scientists watching liquid flow out of a beaker in a lab.	liquid	margarita	entailment
1353	Scientists watching liquid flow out of a beaker in a lab.	Scientists watching water flow out of a beaker in a lab.	liquid	water	neutral
1354	Scientists watching water flow out of a beaker in a lab.	Scientists watching liquid flow out of a beaker in a lab.	liquid	water	entailment
1355	Scientists watching liquid flow out of a beaker in a lab.	Scientists watching ink flow out of a beaker in a lab.	liquid	ink	neutral
1356	Scientists watching ink flow out of a beaker in a lab.	Scientists watching liquid flow out of a beaker in a lab.	liquid	ink	entailment
1357	Scientists watching liquid flow out of a beaker in a lab.	Scientists watching espresso flow out of a beaker in a lab.	liquid	espresso	neutral
1358	Scientists watching espresso flow out of a beaker in a lab.	Scientists watching liquid flow out of a beaker in a lab.	liquid	espresso	entailment
1359	Scientists watching liquid flow out of a beaker in a lab.	Scientists watching moonshine flow out of a beaker in a lab.	liquid	moonshine	neutral
1360	Scientists watching moonshine flow out of a beaker in a lab.	Scientists watching liquid flow out of a beaker in a lab.	liquid	moonshine	entailment
1363	Scientists watching liquid flow out of a beaker in a lab.	Scientists watching gin flow out of a beaker in a lab.	liquid	gin	neutral
1364	Scientists watching gin flow out of a beaker in a lab.	Scientists watching liquid flow out of a beaker in a lab.	liquid	gin	entailment
1365	Scientists watching liquid flow out of a beaker in a lab.	Scientists watching lemonade flow out of a beaker in a lab.	liquid	lemonade	neutral
1366	Scientists watching lemonade flow out of a beaker in a lab.	Scientists watching liquid flow out of a beaker in a lab.	liquid	lemonade	entailment
1367	Scientists watching liquid flow out of a beaker in a lab.	Scientists watching wine flow out of a beaker in a lab.	liquid	wine	neutral
1368	Scientists watching wine flow out of a beaker in a lab.	Scientists watching liquid flow out of a beaker in a lab.	liquid	wine	entailment
1369	Scientists watching liquid flow out of a beaker in a lab.	Scientists watching alcohol flow out of a beaker in a lab.	liquid	alcohol	neutral
1370	Scientists watching alcohol flow out of a beaker in a lab.	Scientists watching liquid flow out of a beaker in a lab.	liquid	alcohol	entailment
1371	Scientists watching liquid flow out of a beaker in a lab.	Scientists watching tea flow out of a beaker in a lab.	liquid	tea	neutral
1372	Scientists watching tea flow out of a beaker in a lab.	Scientists watching liquid flow out of a beaker in a lab.	liquid	tea	entailment
1375	Scientists watching liquid flow out of a beaker in a lab.	Scientists watching brandy flow out of a beaker in a lab.	liquid	brandy	neutral
1376	Scientists watching brandy flow out of a beaker in a lab.	Scientists watching liquid flow out of a beaker in a lab.	liquid	brandy	entailment
1377	Scientists watching liquid flow out of a beaker in a lab.	Scientists watching whiskey flow out of a beaker in a lab.	liquid	whiskey	neutral
1378	Scientists watching whiskey flow out of a beaker in a lab.	Scientists watching liquid flow out of a beaker in a lab.	liquid	whiskey	entailment
1379	A man and a woman inside of a dark location with a drink nearby.	A man and a woman inside of a dark shantytown with a drink nearby.	location	shantytown	neutral
1380	A man and a woman inside of a dark shantytown with a drink nearby.	A man and a woman inside of a dark location with a drink nearby.	location	shantytown	entailment
1383	A man and a woman inside of a dark location with a drink nearby.	A man and a woman inside of a dark den with a drink nearby.	location	den	neutral
1384	A man and a woman inside of a dark den with a drink nearby.	A man and a woman inside of a dark location with a drink nearby.	location	den	entailment
1387	A man and a woman inside of a dark location with a drink nearby.	A man and a woman inside of a dark house with a drink nearby.	location	house	neutral
1388	A man and a woman inside of a dark house with a drink nearby.	A man and a woman inside of a dark location with a drink nearby.	location	house	entailment
